2.000000000000000042e-03,0.000000000000000000e+00,1.752919759188701619e+03
4.000000000000000083e-03,7.771992753325774856e+02,8.343012647959292735e+03
6.000000000000000125e-03,0.000000000000000000e+00,1.808377229843228633e+04
8.000000000000000167e-03,1.912506656000963119e+02,9.644575659213498511e+03
1.000000000000000021e-02,0.000000000000000000e+00,1.122514539330029947e+04
1.200000000000000025e-02,7.109528376207312306e+01,9.870332816736687164e+03
1.400000000000000029e-02,1.717006461468213274e+01,1.078514267674346593e+04
1.600000000000000033e-02,5.455143373191662448e+01,1.069149514102171270e+04
1.800000000000000211e-02,4.644398298377481638e+01,1.118242272809238057e+04
2.000000000000000389e-02,6.244834489837996472e+01,1.135655009762635018e+04
2.200000000000000566e-02,6.641899996898141012e+01,1.167691562034084200e+04
2.400000000000000744e-02,7.686612411092747266e+01,1.189457133661049738e+04
2.600000000000000921e-02,8.418014922764467656e+01,1.214214209061031033e+04
2.800000000000001099e-02,9.330331840567012591e+01,1.234179653928553489e+04
3.000000000000001277e-02,1.015726102705245069e+02,1.254175276989595841e+04
3.200000000000001454e-02,1.103917611162202803e+02,1.270760595134793766e+04
3.400000000000001632e-02,1.189231765872537068e+02,1.286967950528801885e+04
3.600000000000001810e-02,1.276453051720710050e+02,1.300101560748986958e+04
3.800000000000001987e-02,1.362316339259039069e+02,1.312839835413683613e+04
4.000000000000002165e-02,1.448397385274076612e+02,1.322181588430882766e+04
4.200000000000002343e-02,1.533259765803456673e+02,1.331209255085503901e+04
4.400000000000002520e-02,1.617141014479219621e+02,1.336958282936485739e+04
4.600000000000002698e-02,1.700255266954223146e+02,1.342760803781438699e+04
4.800000000000002875e-02,1.781240760143693933e+02,1.345253413728945270e+04
5.000000000000003053e-02,1.861996046987936779e+02,1.348210302201248669e+04
5.200000000000003231e-02,1.939432025542528208e+02,1.347790203827595724e+04
5.400000000000003408e-02,2.017270817153232940e+02,1.348273713692603087e+04
5.600000000000003586e-02,2.090390181189395093e+02,1.345314806712362588e+04
5.800000000000003764e-02,2.163211005879539073e+02,1.343672973796803308e+04
6.000000000000003941e-02,2.236111523764326421e+02,1.337799868924132898e+04
6.200000000000004119e-02,2.305692026946727538e+02,1.335074480954129467e+04
6.400000000000004297e-02,2.370574204255565292e+02,1.329043835439581380e+04
6.600000000000004474e-02,2.439067882542773020e+02,1.325248699249954734e+04
6.800000000000004652e-02,2.497577680837117668e+02,1.316957133353493919e+04
7.000000000000004829e-02,2.580073618336246568e+02,1.311505385935249433e+04
7.200000000000005007e-02,2.657097044423150010e+02,1.275711687066743252e+04
7.400000000000005185e-02,2.682630628057563626e+02,1.277619831450537822e+04
7.600000000000005362e-02,2.788989941254135374e+02,1.272106586267444072e+04
7.800000000000005540e-02,2.823970027957225284e+02,1.280104275525527737e+04
8.000000000000005718e-02,3.037275490207504163e+02,1.283611929528035216e+04
8.200000000000005895e-02,2.835335098271166316e+02,1.262452857523826242e+04
8.400000000000006073e-02,2.794379782128481224e+02,1.203954029118171638e+04
8.600000000000006251e-02,2.907348441366771112e+02,1.256982566382878940e+04
8.800000000000006428e-02,2.784994719046554792e+02,1.193055962058489058e+04
9.000000000000006606e-02,3.093307292002061786e+02,1.301964317829196079e+04
9.200000000000006783e-02,2.866929869220458613e+02,1.261602940686710099e+04
9.400000000000006961e-02,3.488533629438613275e+02,1.447013656131801326e+04
