2.000000000000000042e-03,7.945776973366153184e-02,1.783307775491601660e+03
4.000000000000000083e-03,4.453356300071854568e-01,1.802664205215821767e+03
6.000000000000000125e-03,1.036968554096838746e+00,1.911531798376230199e+03
8.000000000000000167e-03,2.111794563778984113e+00,2.020362331980333238e+03
1.000000000000000021e-02,3.546181341475092896e+00,2.180285195376552110e+03
1.200000000000000025e-02,5.194270645915435303e+00,2.355440005880760509e+03
1.400000000000000029e-02,7.016894278698202037e+00,2.545863121126190435e+03
1.600000000000000033e-02,9.085776067399242706e+00,2.744726393988759355e+03
1.800000000000000211e-02,1.136303735211994947e+01,2.954861318218082033e+03
2.000000000000000389e-02,1.387358346703711653e+01,3.172879325950150815e+03
2.200000000000000566e-02,1.659634575064358586e+01,3.397973410768664507e+03
2.400000000000000744e-02,1.953602202878398231e+01,3.627614107412422072e+03
2.600000000000000921e-02,2.267736263958875043e+01,3.860461230505350613e+03
2.800000000000001099e-02,2.601737148584463455e+01,4.094664963519250250e+03
3.000000000000001277e-02,2.954296240678081276e+01,4.328840335277512168e+03
3.200000000000001454e-02,3.324554704954524453e+01,4.561645821231383707e+03
3.400000000000001632e-02,3.711311453214294431e+01,4.791977809139670171e+03
3.600000000000001810e-02,4.113501674368387029e+01,5.018820597543933218e+03
3.800000000000001987e-02,4.529930898439295817e+01,5.241302495868420920e+03
4.000000000000002165e-02,4.915282710459024429e+01,5.458644877758087205e+03
4.200000000000002343e-02,5.249450468383071922e+01,5.670806418384137032e+03
4.400000000000002520e-02,5.602731665556709117e+01,5.872354341219324851e+03
4.600000000000002698e-02,6.032535307458384466e+01,6.077974623983606762e+03
4.800000000000002875e-02,6.478823512805439577e+01,6.274085298408830567e+03
5.000000000000003053e-02,6.932022379877129481e+01,6.463866570443391538e+03
5.200000000000003231e-02,7.298948715866872305e+01,6.605431358284827184e+03
5.400000000000003408e-02,7.724361896372364811e+01,6.763573259563550891e+03
5.600000000000003586e-02,8.185513166793059270e+01,6.921487982656456552e+03
5.800000000000003764e-02,8.663544551288902085e+01,7.074312589544697403e+03
6.000000000000003941e-02,9.148097867125041205e+01,7.218860892864859125e+03
6.200000000000004119e-02,9.636584708346160255e+01,7.354759605364571144e+03
6.400000000000004297e-02,1.012559764342809672e+02,7.481393174574621298e+03
6.600000000000004474e-02,1.061421235266093390e+02,7.598789098800774809e+03
6.800000000000004652e-02,1.110087202937500592e+02,7.706851245633249164e+03
7.000000000000004829e-02,1.158472656539686341e+02,7.805652351865035598e+03
7.200000000000005007e-02,1.206472775753162097e+02,7.895242560326322746e+03
7.400000000000005185e-02,1.254003581070821980e+02,7.975727433804508109e+03
7.600000000000005362e-02,1.300977889230653659e+02,8.047220494576683450e+03
7.800000000000005540e-02,1.347318735966009626e+02,8.109861227644446444e+03
8.000000000000005718e-02,1.392929283345094404e+02,8.163762164097818641e+03
8.200000000000005895e-02,1.437758365090589621e+02,8.209095992906484753e+03
8.400000000000006073e-02,1.481731181030112054e+02,8.246018921860755654e+03
8.600000000000006251e-02,1.524799795599585082e+02,8.274726947599843697e+03
8.800000000000006428e-02,1.566898803650692571e+02,8.295483844065503945e+03
9.000000000000006606e-02,1.607941742114196870e+02,8.308535888552076358e+03
9.200000000000006783e-02,1.647920237738339893e+02,8.313958278841968422e+03
9.400000000000006961e-02,1.686718952314606383e+02,8.311853284761851683e+03
9.600000000000007139e-02,1.724372501980596724e+02,8.302405322848038850e+03
9.800000000000007316e-02,1.760796205684638664e+02,8.285862072454023291e+03
1.000000000000000749e-01,1.795955782279795017e+02,8.262549161520324560e+03
1.020000000000000767e-01,1.829802298967599370e+02,8.232779291881815880e+03
1.040000000000000785e-01,1.862296643961853420e+02,8.196869150074118807e+03
1.060000000000000803e-01,1.893400183303295989e+02,8.155127400450784080e+03
1.080000000000000820e-01,1.923078455606425905e+02,8.107859095581432484e+03
1.100000000000000838e-01,1.951292968237093817e+02,8.055363526038752752e+03
1.120000000000000856e-01,1.977950508779626375e+02,7.997873820460931711e+03
1.140000000000000874e-01,2.003031463120250919e+02,7.935670411348404741e+03
1.160000000000000892e-01,2.026541187443409342e+02,7.869067816755688000e+03
1.180000000000000909e-01,2.048465773585218415e+02,7.798361225923959864e+03
1.200000000000000927e-01,2.068767967554175300e+02,7.723922999529198023e+03
1.220000000000000945e-01,2.087553155042953961e+02,7.646579019028372386e+03
1.240000000000000963e-01,2.104720574862477633e+02,7.565952215907951540e+03
1.260000000000000842e-01,2.120361116849783230e+02,7.482665929093931481e+03
1.280000000000000859e-01,2.134462727289667896e+02,7.396812732066740864e+03
1.300000000000000877e-01,2.146854351096307596e+02,7.308218910920860253e+03
1.320000000000000895e-01,2.157482801526770970e+02,7.217050782378086296e+03
1.340000000000000913e-01,2.166346695972114844e+02,7.123539513799191809e+03
1.360000000000000930e-01,2.173533652472729045e+02,7.027786663208191385e+03
