2.000000000000000042e-03,1.050673390034996146e+03,4.703743457036843756e+04
4.000000000000000083e-03,1.138330411212102490e+03,4.415912485364602617e+04
6.000000000000000125e-03,7.721823759159562997e+02,4.960210091188883962e+04
8.000000000000000167e-03,3.730100012351271630e+02,2.263007468756797971e+04
1.000000000000000021e-02,8.884551932728020347e+02,4.381207910069033824e+04
1.200000000000000025e-02,8.965034955930859724e+02,4.323010178748066392e+04
1.400000000000000029e-02,8.417791349552734346e+02,5.068816238492678531e+04
1.600000000000000033e-02,3.887732978177352265e+02,2.604168160970208191e+04
1.800000000000000211e-02,8.340223288453998975e+02,4.825444838223467377e+04
2.000000000000000389e-02,4.612323771727897679e+02,3.507403974795222166e+04
2.200000000000000566e-02,1.164390204215452741e+03,5.245865275463309081e+04
2.400000000000000744e-02,9.807134231405099172e+02,4.924996215964181465e+04
2.600000000000000921e-02,1.177498892363180175e+03,5.340311838828217151e+04
2.800000000000001099e-02,6.797568045214642325e+02,3.027996488544180465e+04
3.000000000000001277e-02,1.040062117421715129e+03,4.935334908484677726e+04
3.200000000000001454e-02,5.526909639140260424e+02,3.657079969209428964e+04
3.400000000000001632e-02,1.214955337429237034e+03,4.828043053340233018e+04
3.600000000000001810e-02,8.355998774775844140e+02,4.119712106504901749e+04
3.800000000000001987e-02,1.093818604539957732e+03,5.417280700853276358e+04
4.000000000000002165e-02,3.681609865729666922e+02,2.800394906191790142e+04
4.200000000000002343e-02,1.087402707877554349e+03,5.273208618491088419e+04
4.400000000000002520e-02,4.234917271309393527e+02,3.731188573356502457e+04
4.600000000000002698e-02,1.433025607160782329e+03,5.628618394418717799e+04
4.800000000000002875e-02,8.972783474819837011e+02,5.057349937512435281e+04
5.000000000000003053e-02,1.469601583403142513e+03,5.690698732303140423e+04
5.200000000000003231e-02,7.194166916672054413e+02,3.530151443857733830e+04
5.400000000000003408e-02,1.403440665928330873e+03,5.564766372712707380e+04
5.600000000000003586e-02,5.954738922977543325e+02,4.016282810093852459e+04
5.800000000000003764e-02,1.357306141149828818e+03,5.357883001599946874e+04
6.000000000000003941e-02,6.093023131196656550e+02,3.981028386968763516e+04
6.200000000000004119e-02,1.652754677172767515e+03,5.741368869409780746e+04
6.400000000000004297e-02,8.731229843343390939e+02,4.760261448577498959e+04
6.600000000000004474e-02,1.389372179372049914e+03,5.798783681273350521e+04
6.800000000000004652e-02,3.676963090188734782e+02,3.182611432973898991e+04
7.000000000000004829e-02,1.514655498990075102e+03,5.571227554400441295e+04
7.200000000000005007e-02,6.227341307533221197e+02,4.639292764155483746e+04
7.400000000000005185e-02,1.785605151072986700e+03,5.838798844090291823e+04
7.600000000000005362e-02,9.604631551448441087e+02,5.211687508104199514e+04
7.800000000000005540e-02,1.743730192610699987e+03,5.903761099293731968e+04
8.000000000000005718e-02,7.143217159979882354e+02,3.740133834606058372e+04
8.200000000000005895e-02,1.622686499559154754e+03,5.774818728996629216e+04
8.400000000000006073e-02,6.195435343553457415e+02,3.791485356100265926e+04
8.600000000000006251e-02,1.699391958390327773e+03,5.909535716946657340e+04
8.800000000000006428e-02,6.177853852643080472e+02,4.273329072435310081e+04
9.000000000000006606e-02,1.714460013937100030e+03,5.899673044719485188e+04
9.200000000000006783e-02,5.967724935628075400e+02,4.066123879277217202e+04
9.400000000000006961e-02,1.920639227665110411e+03,5.968248681378643232e+04
9.600000000000007139e-02,8.783767771819058225e+02,5.039994468695999240e+04
9.800000000000007316e-02,1.864754242300928581e+03,6.072928381108704343e+04
1.000000000000000749e-01,7.031730236530834190e+02,4.315174024750710669e+04
1.020000000000000767e-01,1.736584816571722968e+03,5.838595250764978118e+04
1.040000000000000785e-01,6.017208741582143148e+02,3.898420784828010801e+04
1.060000000000000803e-01,2.095879088992277502e+03,6.155391003021257347e+04
1.080000000000000820e-01,8.465531518257668040e+02,5.119198033227476117e+04
1.100000000000000838e-01,1.999253358207287874e+03,6.209941895407727134e+04
1.120000000000000856e-01,7.443761327431036534e+02,4.814450711588485137e+04
1.140000000000000874e-01,1.957664198506933189e+03,6.027261300053694140e+04
1.160000000000000892e-01,7.131900408653714294e+02,4.610005119464561722e+04
1.180000000000000909e-01,1.860510457375582519e+03,6.050232157161640498e+04
1.200000000000000927e-01,6.215316021321930293e+02,3.853637166567554959e+04
1.220000000000000945e-01,2.175301788300284443e+03,6.195423704927953077e+04
1.240000000000000963e-01,8.556464911531846838e+02,5.095945384156107320e+04
1.260000000000000842e-01,2.273885466334890225e+03,6.265989698368796962e+04
1.280000000000000859e-01,1.020652048638683823e+03,5.176242883718847588e+04
1.300000000000000877e-01,2.092187524333211513e+03,6.257928490335038805e+04
1.320000000000000895e-01,7.153652628798562318e+02,3.569862813787036430e+04
1.340000000000000913e-01,1.933335581312737986e+03,5.934832908996507467e+04
1.360000000000000930e-01,6.112458689389081883e+02,4.305927255148084078e+04
1.380000000000000948e-01,1.973173607001623168e+03,5.904023311029515753e+04
1.400000000000000966e-01,6.092210230200666956e+02,4.202206472006651165e+04
1.420000000000000984e-01,2.157283903020135767e+03,6.006311351590081904e+04
1.440000000000001001e-01,8.431690509373830764e+02,4.938801426866494148e+04
1.460000000000001019e-01,2.286695194143239860e+03,6.189255271384021034e+04
1.480000000000001037e-01,9.168654208387429208e+02,4.588739904063697759e+04
1.500000000000001055e-01,2.127349165868285581e+03,6.196851710979780182e+04
1.520000000000001072e-01,6.764895904707573209e+02,4.145326422427855869e+04
1.540000000000001090e-01,2.134079535970700363e+03,5.873803470287957316e+04
1.560000000000001108e-01,7.996787174469214960e+02,4.475468372257561714e+04
1.580000000000001126e-01,2.122943143174688885e+03,6.108193699611476040e+04
1.600000000000001144e-01,6.636472772524158472e+02,3.711443090926165314e+04
1.620000000000001161e-01,2.071943314496292714e+03,5.926513482095535437e+04
1.640000000000001179e-01,5.833019168743405771e+02,4.413260029074394697e+04
1.660000000000001197e-01,2.193429730634611133e+03,5.804264033996123908e+04
1.680000000000001215e-01,7.891064411362440296e+02,4.731753308810048475e+04
1.700000000000001232e-01,2.086973002891666056e+03,6.093366043524358247e+04
1.720000000000001250e-01,4.846228096091393240e+02,3.572131707741413265e+04
1.740000000000001268e-01,2.184931716471699474e+03,5.693257236524113250e+04
1.760000000000001286e-01,7.440325578788035727e+02,4.837041163600537402e+04
1.780000000000001303e-01,2.244336779720379127e+03,6.026167113384921686e+04
1.800000000000001321e-01,6.844970918950027681e+02,4.301120767394646100e+04
1.820000000000001339e-01,2.325478624528871023e+03,5.886372062261258543e+04
1.840000000000001357e-01,8.106226074098043455e+02,4.506088201588855736e+04
1.860000000000001374e-01,2.239455259845719866e+03,6.024641756674926000e+04
1.880000000000001392e-01,6.591486267625283517e+02,3.715750856286942144e+04
1.900000000000001410e-01,2.267407031684102094e+03,5.817337795085231483e+04
1.920000000000001428e-01,7.581630140591925056e+02,4.226823773912153410e+04
1.940000000000001446e-01,2.252935255849050009e+03,5.865179144570871722e+04
